#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Pubmed ID	Organism Interactor A	Organism Interactor B	Throughput	Score	Modification	Phenotypes	Qualifications	Tags	Source Database
243984	4361	10111	110501	115417	-	-	MRE11A	RAD50	HNGS1|ATLD|MRE11|MRE11B	hRad50|NBSLD|RAD502	Co-purification	physical	Wang Y (2000)	10783165	9606	9606	Low Throughput	-	-	-	BRCA1, the BLM helicase, and the RAD50-MRE11-NBS1 complex colocalize to large nuclear foci that contain PCNA when cells are treated with agents that interfere with DNA synthesis	-	BioGRID
243985	4683	10111	110763	115417	-	-	NBN	RAD50	NBS|P95|ATV|AT-V2|NBS1|AT-V1	hRad50|NBSLD|RAD502	Co-purification	physical	Wang Y (2000)	10783165	9606	9606	Low Throughput	-	-	-	BRCA1, the BLM helicase, and the RAD50-MRE11-NBS1 complex colocalize to large nuclear foci that contain PCNA when cells are treated with agents that interfere with DNA synthesis	-	BioGRID
244003	699	3065	107164	109315	-	RP4-811H24.2	BUB1	HDAC1	hBUB1|BUB1A|BUB1L	HD1|GON-10|RPD3|RPD3L1	Co-purification	physical	Yoon YM (2004)	15388328	9606	9606	Low Throughput	-	-	-	Bub3 and Cdc20 form a complex with histone deacetylases; this interaction appears to confer transcriptional repressor activity in a heterologous DNA-binding context;not influenced by nocodazole treatment	-	BioGRID
244005	701	3065	107166	109315	-	RP4-811H24.2	BUB1B	HDAC1	MAD3L|SSK1|BUBR1|hBUBR1|Bub1A|BUB1beta	HD1|GON-10|RPD3|RPD3L1	Co-purification	physical	Yoon YM (2004)	15388328	9606	9606	Low Throughput	-	-	-	Bub3 and Cdc20 form a complex with histone deacetylases; this interaction appears to confer transcriptional repressor activity in a heterologous DNA-binding context;not influenced by nocodazole treatment	-	BioGRID
244007	9184	3065	114621	109315	-	RP4-811H24.2	BUB3	HDAC1	BUB3L|hBUB3	HD1|GON-10|RPD3|RPD3L1	Co-purification	physical	Yoon YM (2004)	15388328	9606	9606	Low Throughput	-	-	-	Bub3 and Cdc20 form a complex with histone deacetylases; this interaction appears to confer transcriptional repressor activity in a heterologous DNA-binding context;not influenced by nocodazole treatment	-	BioGRID
244009	991	3065	107427	109315	-	RP4-811H24.2	CDC20	HDAC1	p55CDC|bA276H19.3|CDC20A	HD1|GON-10|RPD3|RPD3L1	Co-purification	physical	Yoon YM (2004)	15388328	9606	9606	Low Throughput	-	-	-	Bub3 and Cdc20 form a complex with histone deacetylases; this interaction appears to confer transcriptional repressor activity in a heterologous DNA-binding context;not influenced by nocodazole treatment	-	BioGRID
244011	999	3065	107434	109315	-	RP4-811H24.2	CDH1	HDAC1	Arc-1|CDHE|LCAM|ECAD|CD324|UVO	HD1|GON-10|RPD3|RPD3L1	Co-purification	physical	Yoon YM (2004)	15388328	9606	9606	Low Throughput	-	-	-	Bub3 and Cdc20 form a complex with histone deacetylases; this interaction appears to confer transcriptional repressor activity in a heterologous DNA-binding context;not influenced by nocodazole treatment	-	BioGRID
244013	8379	3065	113971	109315	-	RP4-811H24.2	MAD1L1	HDAC1	PIG9|TP53I9|MAD1|TXBP181	HD1|GON-10|RPD3|RPD3L1	Co-purification	physical	Yoon YM (2004)	15388328	9606	9606	Low Throughput	-	-	-	Bub3 and Cdc20 form a complex with histone deacetylases; this interaction appears to confer transcriptional repressor activity in a heterologous DNA-binding context;not influenced by nocodazole treatment	-	BioGRID
244014	9184	3066	114621	109316	-	-	BUB3	HDAC2	BUB3L|hBUB3	HD2|YAF1|RPD3	Co-purification	physical	Yoon YM (2004)	15388328	9606	9606	Low Throughput	-	-	-	Bub3 and Cdc20 form a complex with histone deacetylases; this interaction appears to confer transcriptional repressor activity in a heterologous DNA-binding context;not influenced by nocodazole treatment	-	BioGRID
244016	991	3066	107427	109316	-	-	CDC20	HDAC2	p55CDC|bA276H19.3|CDC20A	HD2|YAF1|RPD3	Co-purification	physical	Yoon YM (2004)	15388328	9606	9606	Low Throughput	-	-	-	Bub3 and Cdc20 form a complex with histone deacetylases; this interaction appears to confer transcriptional repressor activity in a heterologous DNA-binding context;not influenced by nocodazole treatment	-	BioGRID
244018	999	3066	107434	109316	-	-	CDH1	HDAC2	Arc-1|CDHE|LCAM|ECAD|CD324|UVO	HD2|YAF1|RPD3	Co-purification	physical	Yoon YM (2004)	15388328	9606	9606	Low Throughput	-	-	-	Bub3 and Cdc20 form a complex with histone deacetylases; this interaction appears to confer transcriptional repressor activity in a heterologous DNA-binding context;not influenced by nocodazole treatment	-	BioGRID
244020	8379	3066	113971	109316	-	-	MAD1L1	HDAC2	PIG9|TP53I9|MAD1|TXBP181	HD2|YAF1|RPD3	Co-purification	physical	Yoon YM (2004)	15388328	9606	9606	Low Throughput	-	-	-	Bub3 and Cdc20 form a complex with histone deacetylases; this interaction appears to confer transcriptional repressor activity in a heterologous DNA-binding context;not influenced by nocodazole treatment	-	BioGRID
244087	602	4790	107074	110857	-	-	BCL3	NFKB1	BCL4|D19S37	EBP-1|NF-kappa-B|NFkappaB|p105|NF-kappaB|p50|NFKB-p50|NFKB-p105|KBF1	Co-purification	physical	Naumann M (1993)	8428580	9606	9606	Low Throughput	-	-	-	Controls nuclear translocation of p50, but not of p65	-	BioGRID
244093	3065	23028	109315	116667	RP4-811H24.2	RP1-184J9.1	HDAC1	KDM1A	HD1|GON-10|RPD3|RPD3L1	AOF2|KDM1|LSD1|BHC110	Co-purification	physical	Hakimi MA (2002)	12032298	9606	9606	Low Throughput	-	-	-	core-BRAF35 complex termed BHC for BRAF-HDAC complex	-	BioGRID
244095	10362	3065	115642	109315	-	RP4-811H24.2	HMG20B	HDAC1	SMARCE1r|HMGXB2|SOXL|PP7706|HMGX2|BRAF25|BRAF35|pp8857	HD1|GON-10|RPD3|RPD3L1	Co-purification	physical	Hakimi MA (2002)	12032298	9606	9606	Low Throughput	-	-	-	core-BRAF35 complex termed BHC for BRAF-HDAC complex	-	BioGRID
244097	23186	3065	116796	109315	-	RP4-811H24.2	RCOR1	HDAC1	RCOR|COREST	HD1|GON-10|RPD3|RPD3L1	Co-purification	physical	Hakimi MA (2002)	12032298	9606	9606	Low Throughput	-	-	-	core-BRAF35 complex termed BHC for BRAF-HDAC complex	-	BioGRID
244098	51317	3065	119468	109315	BM-006	RP4-811H24.2	PHF21A	HDAC1	BHC80	HD1|GON-10|RPD3|RPD3L1	Co-purification	physical	Hakimi MA (2002)	12032298	9606	9606	Low Throughput	-	-	-	core-BRAF35 complex termed BHC for BRAF-HDAC complex	-	BioGRID
244099	3065	3066	109315	109316	RP4-811H24.2	-	HDAC1	HDAC2	HD1|GON-10|RPD3|RPD3L1	HD2|YAF1|RPD3	Co-purification	physical	Hakimi MA (2002)	12032298	9606	9606	Low Throughput	-	-	-	core-BRAF35 complex termed BHC for BRAF-HDAC complex	-	BioGRID
244100	10362	23028	115642	116667	-	RP1-184J9.1	HMG20B	KDM1A	SMARCE1r|HMGXB2|SOXL|PP7706|HMGX2|BRAF25|BRAF35|pp8857	AOF2|KDM1|LSD1|BHC110	Co-purification	physical	Hakimi MA (2002)	12032298	9606	9606	Low Throughput	-	-	-	core-BRAF35 complex termed BHC for BRAF-HDAC complex;Chromatin-immunoprecipitation experiments demonstrate the recruitment of BHC by the neuronal repressor REST	-	BioGRID
244102	23186	23028	116796	116667	-	RP1-184J9.1	RCOR1	KDM1A	RCOR|COREST	AOF2|KDM1|LSD1|BHC110	Co-purification	physical	Hakimi MA (2002)	12032298	9606	9606	Low Throughput	-	-	-	core-BRAF35 complex termed BHC for BRAF-HDAC complex;Chromatin-immunoprecipitation experiments demonstrate the recruitment of BHC by the neuronal repressor REST	-	BioGRID
244103	3066	23028	109316	116667	-	RP1-184J9.1	HDAC2	KDM1A	HD2|YAF1|RPD3	AOF2|KDM1|LSD1|BHC110	Co-purification	physical	Hakimi MA (2002)	12032298	9606	9606	Low Throughput	-	-	-	core-BRAF35 complex termed BHC for BRAF-HDAC complex;Chromatin-immunoprecipitation experiments demonstrate the recruitment of BHC by the neuronal repressor REST	-	BioGRID
244104	51317	23028	119468	116667	BM-006	RP1-184J9.1	PHF21A	KDM1A	BHC80	AOF2|KDM1|LSD1|BHC110	Co-purification	physical	Hakimi MA (2002)	12032298	9606	9606	Low Throughput	-	-	-	core-BRAF35 complex termed BHC for BRAF-HDAC complex;Chromatin-immunoprecipitation experiments demonstrate the recruitment of BHC by the neuronal repressor REST	-	BioGRID
244105	10362	51317	115642	119468	-	BM-006	HMG20B	PHF21A	SMARCE1r|HMGXB2|SOXL|PP7706|HMGX2|BRAF25|BRAF35|pp8857	BHC80	Co-purification	physical	Hakimi MA (2002)	12032298	9606	9606	Low Throughput	-	-	-	core-BRAF35 complex termed BHC for BRAF-HDAC complex;Chromatin-immunoprecipitation experiments demonstrate the recruitment of BHC by the neuronal repressor REST	-	BioGRID
244112	10362	675	115642	107142	-	RP11-298P3.4	HMG20B	BRCA2	SMARCE1r|HMGXB2|SOXL|PP7706|HMGX2|BRAF25|BRAF35|pp8857	BRCC2|BROVCA2|FAD1|FANCB|FACD|FANCD|FANCD1|PNCA2|GLM3|FAD	Co-purification	physical	Hakimi MA (2002)	12032298	9606	9606	Low Throughput	-	-	-	core-BRAF35 complex termed BHC for BRAF-HDAC complex;Chromatin-immunoprecipitation experiments demonstrate the recruitment of BHC by the neuronal repressor REST	-	BioGRID
244114	10362	23186	115642	116796	-	-	HMG20B	RCOR1	SMARCE1r|HMGXB2|SOXL|PP7706|HMGX2|BRAF25|BRAF35|pp8857	RCOR|COREST	Co-purification	physical	Hakimi MA (2002)	12032298	9606	9606	Low Throughput	-	-	-	core-BRAF35 complex termed BHC for BRAF-HDAC complex;Chromatin-immunoprecipitation experiments demonstrate the recruitment of BHC by the neuronal repressor REST	-	BioGRID
244116	51317	23186	119468	116796	BM-006	-	PHF21A	RCOR1	BHC80	RCOR|COREST	Co-purification	physical	Hakimi MA (2002)	12032298	9606	9606	Low Throughput	-	-	-	core-BRAF35 complex termed BHC for BRAF-HDAC complex;Chromatin-immunoprecipitation experiments demonstrate the recruitment of BHC by the neuronal repressor REST	-	BioGRID
244117	10362	3066	115642	109316	-	-	HMG20B	HDAC2	SMARCE1r|HMGXB2|SOXL|PP7706|HMGX2|BRAF25|BRAF35|pp8857	HD2|YAF1|RPD3	Co-purification	physical	Hakimi MA (2002)	12032298	9606	9606	Low Throughput	-	-	-	core-BRAF35 complex termed BHC for BRAF-HDAC complex;Chromatin-immunoprecipitation experiments demonstrate the recruitment of BHC by the neuronal repressor REST	-	BioGRID
244119	23186	3066	116796	109316	-	-	RCOR1	HDAC2	RCOR|COREST	HD2|YAF1|RPD3	Co-purification	physical	Hakimi MA (2002)	12032298	9606	9606	Low Throughput	-	-	-	core-BRAF35 complex termed BHC for BRAF-HDAC complex;Chromatin-immunoprecipitation experiments demonstrate the recruitment of BHC by the neuronal repressor REST	-	BioGRID
244120	51317	3066	119468	109316	BM-006	-	PHF21A	HDAC2	BHC80	HD2|YAF1|RPD3	Co-purification	physical	Hakimi MA (2002)	12032298	9606	9606	Low Throughput	-	-	-	core-BRAF35 complex termed BHC for BRAF-HDAC complex;Chromatin-immunoprecipitation experiments demonstrate the recruitment of BHC by the neuronal repressor REST	-	BioGRID
244212	672	580	107140	107056	-	-	BRCA1	BARD1	PPP1R53|RNF53|IRIS|BRCC1|PSCP|PNCA4|BRCAI|BROVCA1	-	Co-purification	physical	Dong Y (2003)	14636569	9606	9606	Low Throughput	-	-	-	Enhanced E3 ligase activity compared to that of BRCA1/BARD1 heterodimer	-	BioGRID
244215	675	580	107142	107056	RP11-298P3.4	-	BRCA2	BARD1	BRCC2|BROVCA2|FAD1|FANCB|FACD|FANCD|FANCD1|PNCA2|GLM3|FAD	-	Co-purification	physical	Dong Y (2003)	14636569	9606	9606	Low Throughput	-	-	-	Enhanced E3 ligase activity compared to that of BRCA1/BARD1 heterodimer	-	BioGRID
244222	9577	672	114946	107140	-	-	BRE	BRCA1	BRCC4|BRCC45	PPP1R53|RNF53|IRIS|BRCC1|PSCP|PNCA4|BRCAI|BROVCA1	Co-purification	physical	Dong Y (2003)	14636569	9606	9606	Low Throughput	-	-	-	Enhanced E3 ligase activity compared to that of BRCA1/BARD1 heterodimer; Sequence homology to a subunit of the signalosome and proteasome complexes	-	BioGRID
244225	79184	672	122599	107140	RP11-143H17.2	-	BRCC3	BRCA1	BRCC36|C6.1A|CXorf53	PPP1R53|RNF53|IRIS|BRCC1|PSCP|PNCA4|BRCAI|BROVCA1	Co-purification	physical	Dong Y (2003)	14636569	9606	9606	Low Throughput	-	-	-	Enhanced E3 ligase activity compared to that of BRCA1/BARD1 heterodimer; Sequence homology to a subunit of the signalosome and proteasome complexes	-	BioGRID
244227	675	9577	107142	114946	RP11-298P3.4	-	BRCA2	BRE	BRCC2|BROVCA2|FAD1|FANCB|FACD|FANCD|FANCD1|PNCA2|GLM3|FAD	BRCC4|BRCC45	Co-purification	physical	Dong Y (2003)	14636569	9606	9606	Low Throughput	-	-	-	Enhanced E3 ligase activity compared to that of BRCA1/BARD1 heterodimer; Sequence homology to a subunit of the signalosome and proteasome complexes	-	BioGRID
244231	675	79184	107142	122599	RP11-298P3.4	RP11-143H17.2	BRCA2	BRCC3	BRCC2|BROVCA2|FAD1|FANCB|FACD|FANCD|FANCD1|PNCA2|GLM3|FAD	BRCC36|C6.1A|CXorf53	Co-purification	physical	Dong Y (2003)	14636569	9606	9606	Low Throughput	-	-	-	Enhanced E3 ligase activity compared to that of BRCA1/BARD1 heterodimer; Sequence homology to a subunit of the signalosome and proteasome complexes	-	BioGRID
244238	672	5888	107140	111825	-	-	BRCA1	RAD51	PPP1R53|RNF53|IRIS|BRCC1|PSCP|PNCA4|BRCAI|BROVCA1	HRAD51|RECA|BRCC5|HsT16930|HsRad51|RAD51A	Co-purification	physical	Dong Y (2003)	14636569	9606	9606	Low Throughput	-	-	-	Enhanced E3 ligase activity compared to that of BRCA1/BARD1 heterodimer; Sequence homology to a subunit of the signalosome and proteasome complexes	-	BioGRID
244241	675	5888	107142	111825	RP11-298P3.4	-	BRCA2	RAD51	BRCC2|BROVCA2|FAD1|FANCB|FACD|FANCD|FANCD1|PNCA2|GLM3|FAD	HRAD51|RECA|BRCC5|HsT16930|HsRad51|RAD51A	Co-purification	physical	Dong Y (2003)	14636569	9606	9606	Low Throughput	-	-	-	Enhanced E3 ligase activity compared to that of BRCA1/BARD1 heterodimer; Sequence homology to a subunit of the signalosome and proteasome complexes	-	BioGRID
244244	9577	5888	114946	111825	-	-	BRE	RAD51	BRCC4|BRCC45	HRAD51|RECA|BRCC5|HsT16930|HsRad51|RAD51A	Co-purification	physical	Dong Y (2003)	14636569	9606	9606	Low Throughput	-	-	-	Enhanced E3 ligase activity compared to that of BRCA1/BARD1 heterodimer; Sequence homology to a subunit of the signalosome and proteasome complexes	-	BioGRID
244280	7430	637	113271	107106	-	-	EZR	BID	VIL2|CVIL|CVL	FP497	Co-purification	physical	Gajate C (2005)	15659383	9606	9606	Low Throughput	-	-	-	Fas, tumor necrosis factor-receptor 1, and tumor necrosis factor-related apoptosis-inducing ligand receptor 2/death receptor 5 were clustered into lipid rafts in leukemic Jurkat cells following Aplidin treatment;Fas ligand (FasL) as well as downstream sig	-	BioGRID
244281	355	637	106851	107106	RP11-399O19.7	-	FAS	BID	TNFRSF6|CD95|APO-1|ALPS1A|FAS1|FASTM|APT1	FP497	Co-purification	physical	Gajate C (2005)	15659383	9606	9606	Low Throughput	-	-	-	Fas, tumor necrosis factor-receptor 1, and tumor necrosis factor-related apoptosis-inducing ligand receptor 2/death receptor 5 were clustered into lipid rafts in leukemic Jurkat cells following Aplidin treatment;Fas ligand (FasL) as well as downstream sig	-	BioGRID
244282	4478	637	110584	107106	-	-	MSN	BID	-	FP497	Co-purification	physical	Gajate C (2005)	15659383	9606	9606	Low Throughput	-	-	-	Fas, tumor necrosis factor-receptor 1, and tumor necrosis factor-related apoptosis-inducing ligand receptor 2/death receptor 5 were clustered into lipid rafts in leukemic Jurkat cells following Aplidin treatment;Fas ligand (FasL) as well as downstream sig	-	BioGRID
244283	387	637	106880	107106	-	-	RHOA	BID	RHOH12|ARHA|RHO12|ARH12	FP497	Co-purification	physical	Gajate C (2005)	15659383	9606	9606	Low Throughput	-	-	-	Fas, tumor necrosis factor-receptor 1, and tumor necrosis factor-related apoptosis-inducing ligand receptor 2/death receptor 5 were clustered into lipid rafts in leukemic Jurkat cells following Aplidin treatment;Fas ligand (FasL) as well as downstream sig	-	BioGRID
244284	396	637	106889	107106	-	-	ARHGDIA	BID	RHOGDI|GDIA1|RHOGDI-1	FP497	Co-purification	physical	Gajate C (2005)	15659383	9606	9606	Low Throughput	-	-	-	Fas, tumor necrosis factor-receptor 1, and tumor necrosis factor-related apoptosis-inducing ligand receptor 2/death receptor 5 were clustered into lipid rafts in leukemic Jurkat cells following Aplidin treatment;Fas ligand (FasL) as well as downstream sig	-	BioGRID
244285	637	8795	107106	114323	-	UNQ160/PRO186	BID	TNFRSF10B	FP497	DR5|TRICK2B|TRAILR2|KILLER/DR5|CD262|KILLER|TRAIL-R2|TRICK2|TRICK2A|TRICKB|ZTNFR9	Co-purification	physical	Gajate C (2005)	15659383	9606	9606	Low Throughput	-	-	-	Fas, tumor necrosis factor-receptor 1, and tumor necrosis factor-related apoptosis-inducing ligand receptor 2/death receptor 5 were clustered into lipid rafts in leukemic Jurkat cells following Aplidin treatment;Fas ligand (FasL) as well as downstream sig	-	BioGRID
244286	7430	8795	113271	114323	-	UNQ160/PRO186	EZR	TNFRSF10B	VIL2|CVIL|CVL	DR5|TRICK2B|TRAILR2|KILLER/DR5|CD262|KILLER|TRAIL-R2|TRICK2|TRICK2A|TRICKB|ZTNFR9	Co-purification	physical	Gajate C (2005)	15659383	9606	9606	Low Throughput	-	-	-	Fas, tumor necrosis factor-receptor 1, and tumor necrosis factor-related apoptosis-inducing ligand receptor 2/death receptor 5 were clustered into lipid rafts in leukemic Jurkat cells following Aplidin treatment;Fas ligand (FasL) as well as downstream sig	-	BioGRID
244287	8772	8795	114302	114323	GIG3	UNQ160/PRO186	FADD	TNFRSF10B	MORT1	DR5|TRICK2B|TRAILR2|KILLER/DR5|CD262|KILLER|TRAIL-R2|TRICK2|TRICK2A|TRICKB|ZTNFR9	Co-purification	physical	Gajate C (2005)	15659383	9606	9606	Low Throughput	-	-	-	Fas, tumor necrosis factor-receptor 1, and tumor necrosis factor-related apoptosis-inducing ligand receptor 2/death receptor 5 were clustered into lipid rafts in leukemic Jurkat cells following Aplidin treatment;Fas ligand (FasL) as well as downstream sig	-	BioGRID
244288	355	8795	106851	114323	RP11-399O19.7	UNQ160/PRO186	FAS	TNFRSF10B	TNFRSF6|CD95|APO-1|ALPS1A|FAS1|FASTM|APT1	DR5|TRICK2B|TRAILR2|KILLER/DR5|CD262|KILLER|TRAIL-R2|TRICK2|TRICK2A|TRICKB|ZTNFR9	Co-purification	physical	Gajate C (2005)	15659383	9606	9606	Low Throughput	-	-	-	Fas, tumor necrosis factor-receptor 1, and tumor necrosis factor-related apoptosis-inducing ligand receptor 2/death receptor 5 were clustered into lipid rafts in leukemic Jurkat cells following Aplidin treatment;Fas ligand (FasL) as well as downstream sig	-	BioGRID
244289	356	8795	106852	114323	-	UNQ160/PRO186	FASLG	TNFRSF10B	APT1LG1|CD178|CD95L|CD95-L|TNFSF6|FASL	DR5|TRICK2B|TRAILR2|KILLER/DR5|CD262|KILLER|TRAIL-R2|TRICK2|TRICK2A|TRICKB|ZTNFR9	Co-purification	physical	Gajate C (2005)	15659383	9606	9606	Low Throughput	-	-	-	Fas, tumor necrosis factor-receptor 1, and tumor necrosis factor-related apoptosis-inducing ligand receptor 2/death receptor 5 were clustered into lipid rafts in leukemic Jurkat cells following Aplidin treatment;Fas ligand (FasL) as well as downstream sig	-	BioGRID
244290	5599	8795	111585	114323	-	UNQ160/PRO186	MAPK8	TNFRSF10B	PRKM8|SAPK1|SAPK1c|JNK21B1/2|JNK1|JNK1A2|JNK	DR5|TRICK2B|TRAILR2|KILLER/DR5|CD262|KILLER|TRAIL-R2|TRICK2|TRICK2A|TRICKB|ZTNFR9	Co-purification	physical	Gajate C (2005)	15659383	9606	9606	Low Throughput	-	-	-	Fas, tumor necrosis factor-receptor 1, and tumor necrosis factor-related apoptosis-inducing ligand receptor 2/death receptor 5 were clustered into lipid rafts in leukemic Jurkat cells following Aplidin treatment;Fas ligand (FasL) as well as downstream sig	-	BioGRID
244291	4478	8795	110584	114323	-	UNQ160/PRO186	MSN	TNFRSF10B	-	DR5|TRICK2B|TRAILR2|KILLER/DR5|CD262|KILLER|TRAIL-R2|TRICK2|TRICK2A|TRICKB|ZTNFR9	Co-purification	physical	Gajate C (2005)	15659383	9606	9606	Low Throughput	-	-	-	Fas, tumor necrosis factor-receptor 1, and tumor necrosis factor-related apoptosis-inducing ligand receptor 2/death receptor 5 were clustered into lipid rafts in leukemic Jurkat cells following Aplidin treatment;Fas ligand (FasL) as well as downstream sig	-	BioGRID
244292	843	8795	107293	114323	-	UNQ160/PRO186	CASP10	TNFRSF10B	ALPS2|MCH4|FLICE2	DR5|TRICK2B|TRAILR2|KILLER/DR5|CD262|KILLER|TRAIL-R2|TRICK2|TRICK2A|TRICKB|ZTNFR9	Co-purification	physical	Gajate C (2005)	15659383	9606	9606	Low Throughput	-	-	-	Fas, tumor necrosis factor-receptor 1, and tumor necrosis factor-related apoptosis-inducing ligand receptor 2/death receptor 5 were clustered into lipid rafts in leukemic Jurkat cells following Aplidin treatment;Fas ligand (FasL) as well as downstream sig	-	BioGRID
244293	841	8795	107291	114323	-	UNQ160/PRO186	CASP8	TNFRSF10B	MACH|MCH5|CAP4|FLICE|Casp-8|ALPS2B	DR5|TRICK2B|TRAILR2|KILLER/DR5|CD262|KILLER|TRAIL-R2|TRICK2|TRICK2A|TRICKB|ZTNFR9	Co-purification	physical	Gajate C (2005)	15659383	9606	9606	Low Throughput	-	-	-	Fas, tumor necrosis factor-receptor 1, and tumor necrosis factor-related apoptosis-inducing ligand receptor 2/death receptor 5 were clustered into lipid rafts in leukemic Jurkat cells following Aplidin treatment;Fas ligand (FasL) as well as downstream sig	-	BioGRID
244294	387	8795	106880	114323	-	UNQ160/PRO186	RHOA	TNFRSF10B	RHOH12|ARHA|RHO12|ARH12	DR5|TRICK2B|TRAILR2|KILLER/DR5|CD262|KILLER|TRAIL-R2|TRICK2|TRICK2A|TRICKB|ZTNFR9	Co-purification	physical	Gajate C (2005)	15659383	9606	9606	Low Throughput	-	-	-	Fas, tumor necrosis factor-receptor 1, and tumor necrosis factor-related apoptosis-inducing ligand receptor 2/death receptor 5 were clustered into lipid rafts in leukemic Jurkat cells following Aplidin treatment;Fas ligand (FasL) as well as downstream sig	-	BioGRID
244295	396	8795	106889	114323	-	UNQ160/PRO186	ARHGDIA	TNFRSF10B	RHOGDI|GDIA1|RHOGDI-1	DR5|TRICK2B|TRAILR2|KILLER/DR5|CD262|KILLER|TRAIL-R2|TRICK2|TRICK2A|TRICKB|ZTNFR9	Co-purification	physical	Gajate C (2005)	15659383	9606	9606	Low Throughput	-	-	-	Fas, tumor necrosis factor-receptor 1, and tumor necrosis factor-related apoptosis-inducing ligand receptor 2/death receptor 5 were clustered into lipid rafts in leukemic Jurkat cells following Aplidin treatment;Fas ligand (FasL) as well as downstream sig	-	BioGRID
244296	7132	8795	112986	114323	-	UNQ160/PRO186	TNFRSF1A	TNFRSF10B	FPF|TNFR1|TNF-R-I|TNFR60|TBP1|p55|CD120a|TNF-R55|p60|TNFR55|TNFAR|TNF-R|p55-R	DR5|TRICK2B|TRAILR2|KILLER/DR5|CD262|KILLER|TRAIL-R2|TRICK2|TRICK2A|TRICKB|ZTNFR9	Co-purification	physical	Gajate C (2005)	15659383	9606	9606	Low Throughput	-	-	-	Fas, tumor necrosis factor-receptor 1, and tumor necrosis factor-related apoptosis-inducing ligand receptor 2/death receptor 5 were clustered into lipid rafts in leukemic Jurkat cells following Aplidin treatment;Fas ligand (FasL) as well as downstream sig	-	BioGRID
244297	355	7430	106851	113271	RP11-399O19.7	-	FAS	EZR	TNFRSF6|CD95|APO-1|ALPS1A|FAS1|FASTM|APT1	VIL2|CVIL|CVL	Co-purification	physical	Gajate C (2005)	15659383	9606	9606	Low Throughput	-	-	-	Fas, tumor necrosis factor-receptor 1, and tumor necrosis factor-related apoptosis-inducing ligand receptor 2/death receptor 5 were clustered into lipid rafts in leukemic Jurkat cells following Aplidin treatment;Fas ligand (FasL) as well as downstream sig	-	BioGRID
244298	4478	7430	110584	113271	-	-	MSN	EZR	-	VIL2|CVIL|CVL	Co-purification	physical	Gajate C (2005)	15659383	9606	9606	Low Throughput	-	-	-	Fas, tumor necrosis factor-receptor 1, and tumor necrosis factor-related apoptosis-inducing ligand receptor 2/death receptor 5 were clustered into lipid rafts in leukemic Jurkat cells following Aplidin treatment;Fas ligand (FasL) as well as downstream sig	-	BioGRID
244299	387	7430	106880	113271	-	-	RHOA	EZR	RHOH12|ARHA|RHO12|ARH12	VIL2|CVIL|CVL	Co-purification	physical	Gajate C (2005)	15659383	9606	9606	Low Throughput	-	-	-	Fas, tumor necrosis factor-receptor 1, and tumor necrosis factor-related apoptosis-inducing ligand receptor 2/death receptor 5 were clustered into lipid rafts in leukemic Jurkat cells following Aplidin treatment;Fas ligand (FasL) as well as downstream sig	-	BioGRID
244300	396	7430	106889	113271	-	-	ARHGDIA	EZR	RHOGDI|GDIA1|RHOGDI-1	VIL2|CVIL|CVL	Co-purification	physical	Gajate C (2005)	15659383	9606	9606	Low Throughput	-	-	-	Fas, tumor necrosis factor-receptor 1, and tumor necrosis factor-related apoptosis-inducing ligand receptor 2/death receptor 5 were clustered into lipid rafts in leukemic Jurkat cells following Aplidin treatment;Fas ligand (FasL) as well as downstream sig	-	BioGRID
244301	387	8772	106880	114302	-	GIG3	RHOA	FADD	RHOH12|ARHA|RHO12|ARH12	MORT1	Co-purification	physical	Gajate C (2005)	15659383	9606	9606	Low Throughput	-	-	-	Fas, tumor necrosis factor-receptor 1, and tumor necrosis factor-related apoptosis-inducing ligand receptor 2/death receptor 5 were clustered into lipid rafts in leukemic Jurkat cells following Aplidin treatment;Fas ligand (FasL) as well as downstream sig	-	BioGRID
244302	396	8772	106889	114302	-	GIG3	ARHGDIA	FADD	RHOGDI|GDIA1|RHOGDI-1	MORT1	Co-purification	physical	Gajate C (2005)	15659383	9606	9606	Low Throughput	-	-	-	Fas, tumor necrosis factor-receptor 1, and tumor necrosis factor-related apoptosis-inducing ligand receptor 2/death receptor 5 were clustered into lipid rafts in leukemic Jurkat cells following Aplidin treatment;Fas ligand (FasL) as well as downstream sig	-	BioGRID
244303	637	8772	107106	114302	-	GIG3	BID	FADD	FP497	MORT1	Co-purification	physical	Gajate C (2005)	15659383	9606	9606	Low Throughput	-	-	-	Fas, tumor necrosis factor-receptor 1, and tumor necrosis factor-related apoptosis-inducing ligand receptor 2/death receptor 5 were clustered into lipid rafts in leukemic Jurkat cells following Aplidin treatment;Fas ligand (FasL) as well as downstream sig	-	BioGRID
