#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Pubmed ID	Organism Interactor A	Organism Interactor B	Throughput	Score	Modification	Phenotypes	Qualifications	Tags	Source Database
570785	856862	855364	36869	35496	YER125W	YMR316W	RSP5	DIA1	UBY1|SMM1|MUT2|NPI1|MDP1	-	Protein-peptide	physical	Hesselberth JR (2006)	16606443	559292	559292	High Throughput	-	-	-	A protein microarray was probed with the first WW domain from RSP5 (YER125W_WW1).|A protein microarray was probed with the third WW domain from RSP5 (YER125W_WW3).|High Throughput: Each WW-domain was used as a probe for two separate protein microarrays.  Only those in which four independent interactions were osbserved were considered high-confidence (i.e. significant signals found for proteins printed in duplicate on two separate microarrays).	-	BioGRID
570786	856862	855349	36869	35483	YER125W	YMR303C	RSP5	ADH2	UBY1|SMM1|MUT2|NPI1|MDP1	ADR2	Protein-peptide	physical	Hesselberth JR (2006)	16606443	559292	559292	High Throughput	-	-	-	A protein microarray was probed with the first WW domain from RSP5 (YER125W_WW1).|High Throughput: Each WW-domain was used as a probe for two separate protein microarrays.  Only those in which four independent interactions were osbserved were considered high-confidence (i.e. significant signals found for proteins printed in duplicate on two separate microarrays).	-	BioGRID
570787	856862	855245	36869	35383	YER125W	YMR205C	RSP5	PFK2	UBY1|SMM1|MUT2|NPI1|MDP1	-	Protein-peptide	physical	Hesselberth JR (2006)	16606443	559292	559292	High Throughput	-	-	-	A protein microarray was probed with the first WW domain from RSP5 (YER125W_WW1).|A protein microarray was probed with the second WW domain from RSP5 (YER125W_WW2).|A protein microarray was probed with the third WW domain from RSP5 (YER125W_WW3).|High Throughput: Each WW-domain was used as a probe for two separate protein microarrays.  Only those in which four independent interactions were osbserved were considered high-confidence (i.e. significant signals found for proteins printed in duplicate on two separate microarrays).	-	BioGRID
570788	856862	855220	36869	35360	YER125W	YMR182C	RSP5	RGM1	UBY1|SMM1|MUT2|NPI1|MDP1	-	Protein-peptide	physical	Hesselberth JR (2006)	16606443	559292	559292	High Throughput	-	-	-	A protein microarray was probed with the first WW domain from RSP5 (YER125W_WW1).|A protein microarray was probed with the third WW domain from RSP5 (YER125W_WW3).|High Throughput: Each WW-domain was used as a probe for two separate protein microarrays.  Only those in which four independent interactions were osbserved were considered high-confidence (i.e. significant signals found for proteins printed in duplicate on two separate microarrays).	-	BioGRID
570789	856862	854973	36869	35135	YER125W	YML035C	RSP5	AMD1	UBY1|SMM1|MUT2|NPI1|MDP1	AMD3	Protein-peptide	physical	Hesselberth JR (2006)	16606443	559292	559292	High Throughput	-	-	-	A protein microarray was probed with the first WW domain from RSP5 (YER125W_WW1).|High Throughput: Each WW-domain was used as a probe for two separate protein microarrays.  Only those in which four independent interactions were osbserved were considered high-confidence (i.e. significant signals found for proteins printed in duplicate on two separate microarrays).	-	BioGRID
570790	856862	851108	36869	31651	YER125W	YLR392C	RSP5	ART10	UBY1|SMM1|MUT2|NPI1|MDP1	-	Protein-peptide	physical	Hesselberth JR (2006)	16606443	559292	559292	High Throughput	-	-	-	A protein microarray was probed with the first WW domain from RSP5 (YER125W_WW1).|A protein microarray was probed with the third WW domain from RSP5 (YER125W_WW3).|High Throughput: Each WW-domain was used as a probe for two separate protein microarrays.  Only those in which four independent interactions were osbserved were considered high-confidence (i.e. significant signals found for proteins printed in duplicate on two separate microarrays).	-	BioGRID
570791	856862	850620	36869	31215	YER125W	YLL039C	RSP5	UBI4	UBY1|SMM1|MUT2|NPI1|MDP1	SCD2|UB14	Protein-peptide	physical	Hesselberth JR (2006)	16606443	559292	559292	High Throughput	-	-	-	A protein microarray was probed with the first WW domain from RSP5 (YER125W_WW1).|High Throughput: Each WW-domain was used as a probe for two separate protein microarrays.  Only those in which four independent interactions were osbserved were considered high-confidence (i.e. significant signals found for proteins printed in duplicate on two separate microarrays).	-	BioGRID
570792	856862	850633	36869	31226	YER125W	YLL026W	RSP5	HSP104	UBY1|SMM1|MUT2|NPI1|MDP1	-	Protein-peptide	physical	Hesselberth JR (2006)	16606443	559292	559292	High Throughput	-	-	-	A protein microarray was probed with the first WW domain from RSP5 (YER125W_WW1).|High Throughput: Each WW-domain was used as a probe for two separate protein microarrays.  Only those in which four independent interactions were osbserved were considered high-confidence (i.e. significant signals found for proteins printed in duplicate on two separate microarrays).	-	BioGRID
570793	856862	853923	36869	34180	YER125W	YKR049C	RSP5	FMP46	UBY1|SMM1|MUT2|NPI1|MDP1	-	Protein-peptide	physical	Hesselberth JR (2006)	16606443	559292	559292	High Throughput	-	-	-	A protein microarray was probed with the first WW domain from RSP5 (YER125W_WW1).|A protein microarray was probed with the second WW domain from RSP5 (YER125W_WW2).|High Throughput: Each WW-domain was used as a probe for two separate protein microarrays.  Only those in which four independent interactions were osbserved were considered high-confidence (i.e. significant signals found for proteins printed in duplicate on two separate microarrays).	-	BioGRID
570794	856862	853730	36869	34007	YER125W	YKL128C	RSP5	PMU1	UBY1|SMM1|MUT2|NPI1|MDP1	-	Protein-peptide	physical	Hesselberth JR (2006)	16606443	559292	559292	High Throughput	-	-	-	A protein microarray was probed with the first WW domain from RSP5 (YER125W_WW1).|A protein microarray was probed with the third WW domain from RSP5 (YER125W_WW3).|High Throughput: Each WW-domain was used as a probe for two separate protein microarrays.  Only those in which four independent interactions were osbserved were considered high-confidence (i.e. significant signals found for proteins printed in duplicate on two separate microarrays).	-	BioGRID
570795	856862	853255	36869	33578	YER125W	YJL184W	RSP5	GON7	UBY1|SMM1|MUT2|NPI1|MDP1	LDB6|PCC2	Protein-peptide	physical	Hesselberth JR (2006)	16606443	559292	559292	High Throughput	-	-	-	A protein microarray was probed with the first WW domain from RSP5 (YER125W_WW1).|High Throughput: Each WW-domain was used as a probe for two separate protein microarrays.  Only those in which four independent interactions were osbserved were considered high-confidence (i.e. significant signals found for proteins printed in duplicate on two separate microarrays).	-	BioGRID
570796	856862	853361	36869	33672	YER125W	YJL084C	RSP5	ALY2	UBY1|SMM1|MUT2|NPI1|MDP1	ART3	Protein-peptide	physical	Hesselberth JR (2006)	16606443	559292	559292	High Throughput	-	-	-	A protein microarray was probed with the first WW domain from RSP5 (YER125W_WW1).|A protein microarray was probed with the third WW domain from RSP5 (YER125W_WW3).|High Throughput: Each WW-domain was used as a probe for two separate protein microarrays.  Only those in which four independent interactions were osbserved were considered high-confidence (i.e. significant signals found for proteins printed in duplicate on two separate microarrays).	-	BioGRID
570797	856862	853204	36869	33537	YER125W	YGR287C	RSP5	IMA1	UBY1|SMM1|MUT2|NPI1|MDP1	-	Protein-peptide	physical	Hesselberth JR (2006)	16606443	559292	559292	High Throughput	-	-	-	A protein microarray was probed with the first WW domain from RSP5 (YER125W_WW1).|A protein microarray was probed with the third WW domain from RSP5 (YER125W_WW3).|High Throughput: Each WW-domain was used as a probe for two separate protein microarrays.  Only those in which four independent interactions were osbserved were considered high-confidence (i.e. significant signals found for proteins printed in duplicate on two separate microarrays).	-	BioGRID
570798	856862	852960	36869	33312	YER125W	YGR068C	RSP5	ART5	UBY1|SMM1|MUT2|NPI1|MDP1	-	Protein-peptide	physical	Hesselberth JR (2006)	16606443	559292	559292	High Throughput	-	-	-	A protein microarray was probed with the first WW domain from RSP5 (YER125W_WW1).|A protein microarray was probed with the third WW domain from RSP5 (YER125W_WW3).|High Throughput: Each WW-domain was used as a probe for two separate protein microarrays.  Only those in which four independent interactions were osbserved were considered high-confidence (i.e. significant signals found for proteins printed in duplicate on two separate microarrays).	-	BioGRID
570799	856862	852664	36869	33048	YER125W	YGL208W	RSP5	SIP2	UBY1|SMM1|MUT2|NPI1|MDP1	SPM2	Protein-peptide	physical	Hesselberth JR (2006)	16606443	559292	559292	High Throughput	-	-	-	A protein microarray was probed with the first WW domain from RSP5 (YER125W_WW1).|High Throughput: Each WW-domain was used as a probe for two separate protein microarrays.  Only those in which four independent interactions were osbserved were considered high-confidence (i.e. significant signals found for proteins printed in duplicate on two separate microarrays).	-	BioGRID
570800	856862	852715	36869	33092	YER125W	YGL161C	RSP5	YIP5	UBY1|SMM1|MUT2|NPI1|MDP1	-	Protein-peptide	physical	Hesselberth JR (2006)	16606443	559292	559292	High Throughput	-	-	-	A protein microarray was probed with the first WW domain from RSP5 (YER125W_WW1).|A protein microarray was probed with the third WW domain from RSP5 (YER125W_WW3).|High Throughput: Each WW-domain was used as a probe for two separate protein microarrays.  Only those in which four independent interactions were osbserved were considered high-confidence (i.e. significant signals found for proteins printed in duplicate on two separate microarrays).	-	BioGRID
570801	856862	850486	36869	31089	YER125W	YFL058W	RSP5	THI5	UBY1|SMM1|MUT2|NPI1|MDP1	-	Protein-peptide	physical	Hesselberth JR (2006)	16606443	559292	559292	High Throughput	-	-	-	A protein microarray was probed with the first WW domain from RSP5 (YER125W_WW1).|A protein microarray was probed with the third WW domain from RSP5 (YER125W_WW3).|High Throughput: Each WW-domain was used as a probe for two separate protein microarrays.  Only those in which four independent interactions were osbserved were considered high-confidence (i.e. significant signals found for proteins printed in duplicate on two separate microarrays).	-	BioGRID
570802	856862	856837	36869	36846	YER125W	YER100W	RSP5	UBC6	UBY1|SMM1|MUT2|NPI1|MDP1	DOA2	Protein-peptide	physical	Hesselberth JR (2006)	16606443	559292	559292	High Throughput	-	-	-	A protein microarray was probed with the first WW domain from RSP5 (YER125W_WW1).|A protein microarray was probed with the third WW domain from RSP5 (YER125W_WW3).|High Throughput: Each WW-domain was used as a probe for two separate protein microarrays.  Only those in which four independent interactions were osbserved were considered high-confidence (i.e. significant signals found for proteins printed in duplicate on two separate microarrays).	-	BioGRID
570803	856862	851717	36869	32193	YER125W	YDR139C	RSP5	RUB1	UBY1|SMM1|MUT2|NPI1|MDP1	-	Protein-peptide	physical	Hesselberth JR (2006)	16606443	559292	559292	High Throughput	-	-	-	A protein microarray was probed with the first WW domain from RSP5 (YER125W_WW1).|High Throughput: Each WW-domain was used as a probe for two separate protein microarrays.  Only those in which four independent interactions were osbserved were considered high-confidence (i.e. significant signals found for proteins printed in duplicate on two separate microarrays).	-	BioGRID
570804	856862	851600	36869	32085	YER125W	YDR034C-C	RSP5	YDR034C-C	UBY1|SMM1|MUT2|NPI1|MDP1	-	Protein-peptide	physical	Hesselberth JR (2006)	16606443	559292	559292	High Throughput	-	-	-	A protein microarray was probed with the first WW domain from RSP5 (YER125W_WW1).|A protein microarray was probed with the third WW domain from RSP5 (YER125W_WW3).|High Throughput: Each WW-domain was used as a probe for two separate protein microarrays.  Only those in which four independent interactions were osbserved were considered high-confidence (i.e. significant signals found for proteins printed in duplicate on two separate microarrays).	-	BioGRID
570805	856862	851566	36869	32056	YER125W	YDR003W	RSP5	RCR2	UBY1|SMM1|MUT2|NPI1|MDP1	SSH5	Protein-peptide	physical	Hesselberth JR (2006)	16606443	559292	559292	High Throughput	-	-	-	A protein microarray was probed with the first WW domain from RSP5 (YER125W_WW1).|A protein microarray was probed with the third WW domain from RSP5 (YER125W_WW3).|High Throughput: Each WW-domain was used as a probe for two separate protein microarrays.  Only those in which four independent interactions were osbserved were considered high-confidence (i.e. significant signals found for proteins printed in duplicate on two separate microarrays).	-	BioGRID
570806	856862	851353	36869	31868	YER125W	YDL244W	RSP5	THI13	UBY1|SMM1|MUT2|NPI1|MDP1	-	Protein-peptide	physical	Hesselberth JR (2006)	16606443	559292	559292	High Throughput	-	-	-	A protein microarray was probed with the first WW domain from RSP5 (YER125W_WW1).|A protein microarray was probed with the third WW domain from RSP5 (YER125W_WW3).|High Throughput: Each WW-domain was used as a probe for two separate protein microarrays.  Only those in which four independent interactions were osbserved were considered high-confidence (i.e. significant signals found for proteins printed in duplicate on two separate microarrays).	-	BioGRID
570807	856862	851324	36869	31843	YER125W	YDL203C	RSP5	ACK1	UBY1|SMM1|MUT2|NPI1|MDP1	-	Protein-peptide	physical	Hesselberth JR (2006)	16606443	559292	559292	High Throughput	-	-	-	A protein microarray was probed with the first WW domain from RSP5 (YER125W_WW1).|A protein microarray was probed with the third WW domain from RSP5 (YER125W_WW3).|High Throughput: Each WW-domain was used as a probe for two separate protein microarrays.  Only those in which four independent interactions were osbserved were considered high-confidence (i.e. significant signals found for proteins printed in duplicate on two separate microarrays).	-	BioGRID
570808	856862	851434	36869	31940	YER125W	YDL123W	RSP5	SNA4	UBY1|SMM1|MUT2|NPI1|MDP1	-	Protein-peptide	physical	Hesselberth JR (2006)	16606443	559292	559292	High Throughput	-	-	-	A protein microarray was probed with the first WW domain from RSP5 (YER125W_WW1).|A protein microarray was probed with the third WW domain from RSP5 (YER125W_WW3).|High Throughput: Each WW-domain was used as a probe for two separate protein microarrays.  Only those in which four independent interactions were osbserved were considered high-confidence (i.e. significant signals found for proteins printed in duplicate on two separate microarrays).	-	BioGRID
570809	856862	851472	36869	31974	YER125W	YDL086W	RSP5	YDL086W	UBY1|SMM1|MUT2|NPI1|MDP1	-	Protein-peptide	physical	Hesselberth JR (2006)	16606443	559292	559292	High Throughput	-	-	-	A protein microarray was probed with the first WW domain from RSP5 (YER125W_WW1).|High Throughput: Each WW-domain was used as a probe for two separate protein microarrays.  Only those in which four independent interactions were osbserved were considered high-confidence (i.e. significant signals found for proteins printed in duplicate on two separate microarrays).	-	BioGRID
570810	856862	851532	36869	32027	YER125W	YDL029W	RSP5	ARP2	UBY1|SMM1|MUT2|NPI1|MDP1	ACT2	Protein-peptide	physical	Hesselberth JR (2006)	16606443	559292	559292	High Throughput	-	-	-	A protein microarray was probed with the first WW domain from RSP5 (YER125W_WW1).|High Throughput: Each WW-domain was used as a probe for two separate protein microarrays.  Only those in which four independent interactions were osbserved were considered high-confidence (i.e. significant signals found for proteins printed in duplicate on two separate microarrays).	-	BioGRID
570811	856862	852296	36869	32712	YER125W	YBR011C	RSP5	IPP1	UBY1|SMM1|MUT2|NPI1|MDP1	PPA1	Protein-peptide	physical	Hesselberth JR (2006)	16606443	559292	559292	High Throughput	-	-	-	A protein microarray was probed with the first WW domain from RSP5 (YER125W_WW1).|A protein microarray was probed with the third WW domain from RSP5 (YER125W_WW3).|High Throughput: Each WW-domain was used as a probe for two separate protein microarrays.  Only those in which four independent interactions were osbserved were considered high-confidence (i.e. significant signals found for proteins printed in duplicate on two separate microarrays).	-	BioGRID
570812	856862	852290	36869	32706	YER125W	YBR005W	RSP5	RCR1	UBY1|SMM1|MUT2|NPI1|MDP1	SSH6	Protein-peptide	physical	Hesselberth JR (2006)	16606443	559292	559292	High Throughput	-	-	-	A protein microarray was probed with the first WW domain from RSP5 (YER125W_WW1).|A protein microarray was probed with the third WW domain from RSP5 (YER125W_WW3).|High Throughput: Each WW-domain was used as a probe for two separate protein microarrays.  Only those in which four independent interactions were osbserved were considered high-confidence (i.e. significant signals found for proteins printed in duplicate on two separate microarrays).	-	BioGRID
570813	856862	852818	36869	33185	YER125W	YGL062W	RSP5	PYC1	UBY1|SMM1|MUT2|NPI1|MDP1	-	Protein-peptide	physical	Hesselberth JR (2006)	16606443	559292	559292	High Throughput	-	-	-	A protein microarray was probed with the second WW domain from RSP5 (YER125W_WW2).|A protein microarray was probed with the third WW domain from RSP5 (YER125W_WW3).|High Throughput: Each WW-domain was used as a probe for two separate protein microarrays.  Only those in which four independent interactions were osbserved were considered high-confidence (i.e. significant signals found for proteins printed in duplicate on two separate microarrays).	-	BioGRID
570814	856862	851509	36869	32008	YER125W	YDL051W	RSP5	LHP1	UBY1|SMM1|MUT2|NPI1|MDP1	LAH1|YLA1	Protein-peptide	physical	Hesselberth JR (2006)	16606443	559292	559292	High Throughput	-	-	-	A protein microarray was probed with the second WW domain from RSP5 (YER125W_WW2).|High Throughput: Each WW-domain was used as a probe for two separate protein microarrays.  Only those in which four independent interactions were osbserved were considered high-confidence (i.e. significant signals found for proteins printed in duplicate on two separate microarrays).	-	BioGRID
570815	856862	856261	36869	36308	YER125W	YPR139C	RSP5	VPS66	UBY1|SMM1|MUT2|NPI1|MDP1	-	Protein-peptide	physical	Hesselberth JR (2006)	16606443	559292	559292	High Throughput	-	-	-	A protein microarray was probed with the second WW domain from RSP5 (YER125W_WW2).|High Throughput: Each WW-domain was used as a probe for two separate protein microarrays.  Only those in which four independent interactions were osbserved were considered high-confidence (i.e. significant signals found for proteins printed in duplicate on two separate microarrays).	-	BioGRID
570816	856862	850709	36869	31296	YER125W	YLR022C	RSP5	SDO1	UBY1|SMM1|MUT2|NPI1|MDP1	-	Protein-peptide	physical	Hesselberth JR (2006)	16606443	559292	559292	High Throughput	-	-	-	A protein microarray was probed with the second WW domain from RSP5 (YER125W_WW2).|High Throughput: Each WW-domain was used as a probe for two separate protein microarrays.  Only those in which four independent interactions were osbserved were considered high-confidence (i.e. significant signals found for proteins printed in duplicate on two separate microarrays).	-	BioGRID
570817	856862	851820	36869	32285	YER125W	YDR234W	RSP5	LYS4	UBY1|SMM1|MUT2|NPI1|MDP1	LYS3	Protein-peptide	physical	Hesselberth JR (2006)	16606443	559292	559292	High Throughput	-	-	-	A protein microarray was probed with the second WW domain from RSP5 (YER125W_WW2).|A protein microarray was probed with the third WW domain from RSP5 (YER125W_WW3).|High Throughput: Each WW-domain was used as a probe for two separate protein microarrays.  Only those in which four independent interactions were osbserved were considered high-confidence (i.e. significant signals found for proteins printed in duplicate on two separate microarrays).	-	BioGRID
570818	856862	856028	36869	36103	YER125W	YPL077C	RSP5	YPL077C	UBY1|SMM1|MUT2|NPI1|MDP1	-	Protein-peptide	physical	Hesselberth JR (2006)	16606443	559292	559292	High Throughput	-	-	-	A protein microarray was probed with the second WW domain from RSP5 (YER125W_WW2).|High Throughput: Each WW-domain was used as a probe for two separate protein microarrays.  Only those in which four independent interactions were osbserved were considered high-confidence (i.e. significant signals found for proteins printed in duplicate on two separate microarrays).	-	BioGRID
570819	856862	854411	36869	34628	YER125W	YOR236W	RSP5	DFR1	UBY1|SMM1|MUT2|NPI1|MDP1	-	Protein-peptide	physical	Hesselberth JR (2006)	16606443	559292	559292	High Throughput	-	-	-	A protein microarray was probed with the second WW domain from RSP5 (YER125W_WW2).|High Throughput: Each WW-domain was used as a probe for two separate protein microarrays.  Only those in which four independent interactions were osbserved were considered high-confidence (i.e. significant signals found for proteins printed in duplicate on two separate microarrays).	-	BioGRID
570820	856862	854399	36869	34618	YER125W	YOR224C	RSP5	RPB8	UBY1|SMM1|MUT2|NPI1|MDP1	-	Protein-peptide	physical	Hesselberth JR (2006)	16606443	559292	559292	High Throughput	-	-	-	A protein microarray was probed with the second WW domain from RSP5 (YER125W_WW2).|A protein microarray was probed with the third WW domain from RSP5 (YER125W_WW3).|High Throughput: Each WW-domain was used as a probe for two separate protein microarrays.  Only those in which four independent interactions were osbserved were considered high-confidence (i.e. significant signals found for proteins printed in duplicate on two separate microarrays).	-	BioGRID
570821	856862	854221	36869	34454	YER125W	YOR056C	RSP5	NOB1	UBY1|SMM1|MUT2|NPI1|MDP1	YOR29-07	Protein-peptide	physical	Hesselberth JR (2006)	16606443	559292	559292	High Throughput	-	-	-	A protein microarray was probed with the second WW domain from RSP5 (YER125W_WW2).|High Throughput: Each WW-domain was used as a probe for two separate protein microarrays.  Only those in which four independent interactions were osbserved were considered high-confidence (i.e. significant signals found for proteins printed in duplicate on two separate microarrays).	-	BioGRID
570822	856862	853768	36869	34039	YER125W	YKL094W	RSP5	YJU3	UBY1|SMM1|MUT2|NPI1|MDP1	-	Protein-peptide	physical	Hesselberth JR (2006)	16606443	559292	559292	High Throughput	-	-	-	A protein microarray was probed with the second WW domain from RSP5 (YER125W_WW2).|High Throughput: Each WW-domain was used as a probe for two separate protein microarrays.  Only those in which four independent interactions were osbserved were considered high-confidence (i.e. significant signals found for proteins printed in duplicate on two separate microarrays).	-	BioGRID
570823	856862	854817	36869	34992	YER125W	YIR001C	RSP5	SGN1	UBY1|SMM1|MUT2|NPI1|MDP1	RBP1|RBP29	Protein-peptide	physical	Hesselberth JR (2006)	16606443	559292	559292	High Throughput	-	-	-	A protein microarray was probed with the second WW domain from RSP5 (YER125W_WW2).|High Throughput: Each WW-domain was used as a probe for two separate protein microarrays.  Only those in which four independent interactions were osbserved were considered high-confidence (i.e. significant signals found for proteins printed in duplicate on two separate microarrays).	-	BioGRID
570824	856862	856352	36869	36389	YER125W	YHL033C	RSP5	RPL8A	UBY1|SMM1|MUT2|NPI1|MDP1	MAK7	Protein-peptide	physical	Hesselberth JR (2006)	16606443	559292	559292	High Throughput	-	-	-	A protein microarray was probed with the second WW domain from RSP5 (YER125W_WW2).|High Throughput: Each WW-domain was used as a probe for two separate protein microarrays.  Only those in which four independent interactions were osbserved were considered high-confidence (i.e. significant signals found for proteins printed in duplicate on two separate microarrays).	-	BioGRID
570825	856862	852691	36869	33071	YER125W	YGL184C	RSP5	STR3	UBY1|SMM1|MUT2|NPI1|MDP1	-	Protein-peptide	physical	Hesselberth JR (2006)	16606443	559292	559292	High Throughput	-	-	-	A protein microarray was probed with the second WW domain from RSP5 (YER125W_WW2).|High Throughput: Each WW-domain was used as a probe for two separate protein microarrays.  Only those in which four independent interactions were osbserved were considered high-confidence (i.e. significant signals found for proteins printed in duplicate on two separate microarrays).	-	BioGRID
570826	856862	851812	36869	32278	YER125W	YDR226W	RSP5	ADK1	UBY1|SMM1|MUT2|NPI1|MDP1	AKY2|AKY1	Protein-peptide	physical	Hesselberth JR (2006)	16606443	559292	559292	High Throughput	-	-	-	A protein microarray was probed with the second WW domain from RSP5 (YER125W_WW2).|High Throughput: Each WW-domain was used as a probe for two separate protein microarrays.  Only those in which four independent interactions were osbserved were considered high-confidence (i.e. significant signals found for proteins printed in duplicate on two separate microarrays).	-	BioGRID
570827	856862	851368	36869	31881	YER125W	YDL230W	RSP5	PTP1	UBY1|SMM1|MUT2|NPI1|MDP1	-	Protein-peptide	physical	Hesselberth JR (2006)	16606443	559292	559292	High Throughput	-	-	-	A protein microarray was probed with the second WW domain from RSP5 (YER125W_WW2).|A protein microarray was probed with the third WW domain from RSP5 (YER125W_WW3).|High Throughput: Each WW-domain was used as a probe for two separate protein microarrays.  Only those in which four independent interactions were osbserved were considered high-confidence (i.e. significant signals found for proteins printed in duplicate on two separate microarrays).	-	BioGRID
570828	856862	852476	36869	32876	YER125W	YBR177C	RSP5	EHT1	UBY1|SMM1|MUT2|NPI1|MDP1	-	Protein-peptide	physical	Hesselberth JR (2006)	16606443	559292	559292	High Throughput	-	-	-	A protein microarray was probed with the second WW domain from RSP5 (YER125W_WW2).|High Throughput: Each WW-domain was used as a probe for two separate protein microarrays.  Only those in which four independent interactions were osbserved were considered high-confidence (i.e. significant signals found for proteins printed in duplicate on two separate microarrays).	-	BioGRID
570832	856862	850962	36869	31526	YER125W	YLR258W	RSP5	GSY2	UBY1|SMM1|MUT2|NPI1|MDP1	-	Protein-peptide	physical	Hesselberth JR (2006)	16606443	559292	559292	High Throughput	-	-	-	A protein microarray was probed with the third WW domain from RSP5 (YER125W_WW3).|High Throughput: Each WW-domain was used as a probe for two separate protein microarrays.  Only those in which four independent interactions were osbserved were considered high-confidence (i.e. significant signals found for proteins printed in duplicate on two separate microarrays).	-	BioGRID
570833	856862	856400	36869	36436	YER125W	YHR009C	RSP5	YHR009C	UBY1|SMM1|MUT2|NPI1|MDP1	-	Protein-peptide	physical	Hesselberth JR (2006)	16606443	559292	559292	High Throughput	-	-	-	A protein microarray was probed with the third WW domain from RSP5 (YER125W_WW3).|High Throughput: Each WW-domain was used as a probe for two separate protein microarrays.  Only those in which four independent interactions were osbserved were considered high-confidence (i.e. significant signals found for proteins printed in duplicate on two separate microarrays).	-	BioGRID
570834	856862	856862	36869	36869	YER125W	YER125W	RSP5	RSP5	UBY1|SMM1|MUT2|NPI1|MDP1	UBY1|SMM1|MUT2|NPI1|MDP1	Protein-peptide	physical	Hesselberth JR (2006)	16606443	559292	559292	High Throughput	-	-	-	A protein microarray was probed with the third WW domain from RSP5 (YER125W_WW3).|High Throughput: Each WW-domain was used as a probe for two separate protein microarrays.  Only those in which four independent interactions were osbserved were considered high-confidence (i.e. significant signals found for proteins printed in duplicate on two separate microarrays).	-	BioGRID
570835	856862	854513	36869	34718	YER125W	YOR335C	RSP5	ALA1	UBY1|SMM1|MUT2|NPI1|MDP1	CDC64	Protein-peptide	physical	Hesselberth JR (2006)	16606443	559292	559292	High Throughput	-	-	-	A protein microarray was probed with the third WW domain from RSP5 (YER125W_WW3).|High Throughput: Each WW-domain was used as a probe for two separate protein microarrays.  Only those in which four independent interactions were osbserved were considered high-confidence (i.e. significant signals found for proteins printed in duplicate on two separate microarrays).	-	BioGRID
570836	856862	854957	36869	35120	YER125W	YML048W	RSP5	GSF2	UBY1|SMM1|MUT2|NPI1|MDP1	ECM6	Protein-peptide	physical	Hesselberth JR (2006)	16606443	559292	559292	High Throughput	-	-	-	A protein microarray was probed with the third WW domain from RSP5 (YER125W_WW3).|High Throughput: Each WW-domain was used as a probe for two separate protein microarrays.  Only those in which four independent interactions were osbserved were considered high-confidence (i.e. significant signals found for proteins printed in duplicate on two separate microarrays).	-	BioGRID
570837	856862	856589	36869	36616	YER125W	YHR183W	RSP5	GND1	UBY1|SMM1|MUT2|NPI1|MDP1	-	Protein-peptide	physical	Hesselberth JR (2006)	16606443	559292	559292	High Throughput	-	-	-	A protein microarray was probed with the third WW domain from RSP5 (YER125W_WW3).|High Throughput: Each WW-domain was used as a probe for two separate protein microarrays.  Only those in which four independent interactions were osbserved were considered high-confidence (i.e. significant signals found for proteins printed in duplicate on two separate microarrays).	-	BioGRID
570838	856862	853114	36869	33453	YER125W	YGR200C	RSP5	ELP2	UBY1|SMM1|MUT2|NPI1|MDP1	TOT2|KTI3	Protein-peptide	physical	Hesselberth JR (2006)	16606443	559292	559292	High Throughput	-	-	-	A protein microarray was probed with the third WW domain from RSP5 (YER125W_WW3).|High Throughput: Each WW-domain was used as a probe for two separate protein microarrays.  Only those in which four independent interactions were osbserved were considered high-confidence (i.e. significant signals found for proteins printed in duplicate on two separate microarrays).	-	BioGRID
570839	856862	856285	36869	36329	YER125W	YPR158C-C	RSP5	YPR158C-C	UBY1|SMM1|MUT2|NPI1|MDP1	-	Protein-peptide	physical	Hesselberth JR (2006)	16606443	559292	559292	High Throughput	-	-	-	A protein microarray was probed with the third WW domain from RSP5 (YER125W_WW3).|High Throughput: Each WW-domain was used as a probe for two separate protein microarrays.  Only those in which four independent interactions were osbserved were considered high-confidence (i.e. significant signals found for proteins printed in duplicate on two separate microarrays).	-	BioGRID
570840	856862	854314	36869	34540	YER125W	YOR143C	RSP5	THI80	UBY1|SMM1|MUT2|NPI1|MDP1	-	Protein-peptide	physical	Hesselberth JR (2006)	16606443	559292	559292	High Throughput	-	-	-	A protein microarray was probed with the third WW domain from RSP5 (YER125W_WW3).|High Throughput: Each WW-domain was used as a probe for two separate protein microarrays.  Only those in which four independent interactions were osbserved were considered high-confidence (i.e. significant signals found for proteins printed in duplicate on two separate microarrays).	-	BioGRID
570841	856862	854048	36869	34298	YER125W	YOL103W-A	RSP5	YOL103W-A	UBY1|SMM1|MUT2|NPI1|MDP1	-	Protein-peptide	physical	Hesselberth JR (2006)	16606443	559292	559292	High Throughput	-	-	-	A protein microarray was probed with the third WW domain from RSP5 (YER125W_WW3).|High Throughput: Each WW-domain was used as a probe for two separate protein microarrays.  Only those in which four independent interactions were osbserved were considered high-confidence (i.e. significant signals found for proteins printed in duplicate on two separate microarrays).	-	BioGRID
